call_number,title,author,status,language,location,category
c13-1_29181_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Prosa 1,Bertolt Brecht,AVAILABLE,DE,C13-1,문학
c13-1_20202_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Prosa 2,Bertolt Brecht,AVAILABLE,DE,C13-1,문학
c13-1_11917_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Prosa 3,Bertolt Brecht,AVAILABLE,DE,C13-1,문학
c13-1_02927_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Prosa 4,Bertolt Brecht,AVAILABLE,DE,C13-1,문학
c13-1_64528_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Prosa 5,Bertolt Brecht,AVAILABLE,DE,C13-1,문학
c13-2_53478_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Journale 1,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_46640_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Journale 2,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_29392_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Briefe 1,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_36045_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Briefe 2,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_08567_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Briefe 3,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_76085_10639_SP_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Registerband,Bertolt Brecht,AVAILABLE,DE,C13-2,어학
c13-2_03979_10639_SZ_de_1,Der Kinnhaken und andere Box- und Sportgeschichten Herausgegeben von Günter Berg suhrkamp,Bertolt Brecht,AVAILABLE,DE,C13-2,사회과학
c13-2_78579_39857_L_de_1,Versuche über Brecht,Walter Benjamin,AVAILABLE,DE,C13-2,문학
c13-2_42252_28007_L_de_1,Coining Poetry Brechts ≫Guter Mensch von Sezuan≪,D.Stephan Bock,AVAILABLE,DE,C13-2,문학
c13-2_57948_90989_SP_de_1,Ansätze zu einer dialektischen Ästhetik in den dreißiger Jahren,"Walter Benjamin, Bertolt Brecht",AVAILABLE,DE,C13-2,어학
c13-2_93087_10639_L_de_1,Brecht Werke 3 Gedichte 1,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_01232_10639_L_de_1,Brecht Werke 4 Gedichte 2,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_88235_10639_L_de_1,Brecht Werke 6 Schriften,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_84742_10639_L_en_1,Broadway - the hard way,Bertolt Brecht,AVAILABLE,EN,C13-2,문학
c13-2_70095_10639_L_de_1,Der Schnaps ist in die Toiletten geflossen,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_43605_10639_L_de_1,Der Untergang des Egoisten,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_67299_10639_SZ_de_1,Die Geschäfte des Herrn Julius Caesar,Bertolt Brecht,AVAILABLE,DE,C13-2,사회과학
c13-2_25280_10639_G_de_1,Furcht und Elend des Dritten Reiches,Bertolt Brecht,AVAILABLE,DE,C13-2,역사
c13-2_37775_10639_L_de_1,Herr Puntila und sein Knecht Matti,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_16914_10639_G_de_1,HUNDERT GEDICHTE 1918 - 1950,Bertolt Brecht,AVAILABLE,DE,C13-2,역사
c13-2_81425_10639_G_de_1,Ich bin aus den schwarzen Wäldern,Bertolt Brecht,AVAILABLE,DE,C13-2,역사
c13-2_69267_10639_L_de_1,Oldenbourg Interpretationen mit Unterrichtschilfen,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-3_63787_58616_L_de_1,Die materialistisch-dialektische Fundierung des epischen Theaters Brechts als eins zweidimensionalen theatralischen Kommunikationssystems,Seong-Kyun Oh,AVAILABLE,DE,C13-3,문학
c13-3_36698_10639_L_de_1,Der gute Mensch von sezuan,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_86819_10639_G_de_1,Der kaukasische kreidekreis,Bertolt Brecht,AVAILABLE,DE,C13-3,역사
c13-3_02705_80752_L_de_1,"Wer immer es ist, ""den ihr hier sucht, ich bin es nicht""",Susanne Winnacker,AVAILABLE,DE,C13-3,문학
c13-3_86578_10639_G_de_1,Furcht und Elend des 3. Reiches,Bertolt Brecht,AVAILABLE,DE,C13-3,역사
c13-3_59708_10639_L_de_1,Leben des Galilei,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_75019_10639_L_de_1,Mutter Courage und ihre Kinder,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_33547_10639_L_de_1,Reisen im Exil,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_72232_10639_L_de_1,Theaterarbeit 1947 - 1956 Chur - Zürich - Berlin Edition Suhrkamp Leipzig SV,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_55188_10639_G_de_1,Unterm dänischen Strohdach Skandinavien 1933 - 1941 Edition Suhrkamp Leipzig SV,Bertolt Brecht,AVAILABLE,DE,C13-3,역사
c13-3_77284_39698_L_kr_1,코카서스의 백묵원,베르톨트 브레히트,AVAILABLE,KR,C13-3,문학
c13-3_59708_10639_L_de_2,Leben des Galilei,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_70504_10639_L_de_1,Kalender Geschichten,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_75019_10639_L_de_2,Mutter Courage und ihre Kinder,Bertolt Brecht,AVAILABLE,DE,C13-3,문학
c13-3_83971_56393_L_de_1,Ein akzeptabler Mann? Brecht und die Frauen,Sabine Kebir,AVAILABLE,DE,C13-3,문학
c13-3_32955_27091_L_de_1,Eine vergleichende Untersuchung zu Brechts Theatertheorien im 'Messingkauf' und im 'Kleinen Organon für das Theater',Hyung-Ki Kim,AVAILABLE,DE,C13-3,문학
c13-3_74833_18543_L_de_1,Poetik der Distanz,Albrecht Kloepfer,AVAILABLE,DE,C13-3,문학
c13-3_53732_09387_L_de_1,Brecht-Journal,Jan Knopf,AVAILABLE,DE,C13-3,문학
c13-3_53826_09750_G_de_1,Tradition und Konfrontation,Jeong-Jun Lee,AVAILABLE,DE,C13-3,역사
c13-3_39030_09387_L_de_1,Brecht-Journal 2,Jan Knopf,AVAILABLE,DE,C13-3,문학
c13-3_22627_09387_L_de_1,Bertolt Brechts Buckower Elegien,Jan Knopf,AVAILABLE,DE,C13-3,문학
c13-3_61414_92018_L_de_1,Das Leben des Bertolt Brecht oder der Umgang mit den Welträtseln,Werner Mittenzwei,AVAILABLE,DE,C13-3,문학
c13-3_61414_92018_L_de_2,Das Leben des Bertolt Brecht oder der Umgang mit den Welträtseln,Werner Mittenzwei,AVAILABLE,DE,C13-3,문학
c13-3_78694_53345_L_kr_1,BRECHTS LAI-TU Erinnerungen und Notate von Ruth Berlau 루트 베를라우 회고록 브레히트의 연인,루트 베를라우,AVAILABLE,KR,C13-3,문학
c13-4_89874_18991_L_kr_1,괴테와 괴테文學(문학)의 意義(의의),朴贊機(박찬기),AVAILABLE,KR,C13-4,문학
c13-4_63071_97563_L_kr_1,괴-테 詩集(시집),요한 볼프강 폰 괴테,AVAILABLE,KR,C13-4,문학
c13-4_68458_21024_L_kr_1,괴테 硏究(연구),한국 괴테 협회,AVAILABLE,KR,C13-4,문학
c13-4_56675_98703_L_kr_1,"괴테, 불멸의 사랑",이상기,AVAILABLE,KR,C13-4,문학
c13-4_58462_89364_G_kr_1,파우스트 그는 누구인가?,이인웅,AVAILABLE,KR,C13-4,역사
c13-4_66123_68882_L_kr_1,파우스트와 빌헬름 마이스터 연구,박찬기,AVAILABLE,KR,C13-4,문학
c13-4_23301_43381_L_kr_1,파우스트 硏究(연구),한국괴테협회,AVAILABLE,KR,C13-4,문학
c13-4_35343_50464_SP_kr_1,니이체全集(전집),프리드리히 니체,AVAILABLE,KR,C13-4,어학
c13-4_52181_50464_L_kr_1,니이체全集(전집) Ⅲ,프리드리히 니체,AVAILABLE,KR,C13-4,문학
c13-4_05338_50464_SP_kr_1,니이체全集(전집) 2,프리드리히 니체,AVAILABLE,KR,C13-4,어학
c13-4_16522_50464_SP_kr_1,니이체全集(전집) 5,프리드리히 니체,AVAILABLE,KR,C13-4,어학
c13-4_80715_50464_G_kr_1,니체 최후의 고백,프리드리히 니체,AVAILABLE,KR,C13-4,역사
c13-4_38827_99563_L_kr_1,되브린(Alfred Döblin) 생애와 작품,Klaus Schröter,AVAILABLE,KR,C13-4,문학
c13-4_18733_51730_L_kr_1,릴케,金柱演(김주연),AVAILABLE,KR,C13-4,문학
c13-4_18733_51730_L_kr_2,릴케,金柱演(김주연),AVAILABLE,KR,C13-4,문학
c13-4_23134_06265_L_kr_1,라이너 마리아 릴케의 「말테의 수기」 연구,김창준,AVAILABLE,KR,C13-4,문학
c13-4_12365_30296_L_kr_1,릴케의 두이노의 悲歌硏究(비가연구),金光珍(김광진),AVAILABLE,KR,C13-4,문학
c13-4_94485_33227_SZ_kr_1,귄터 그라스의 「양철북」 독일 소시민사회의 해부,조영준,AVAILABLE,KR,C13-4,사회과학
c13-4_95275_21984_L_kr_1,갓산 카나파니의 삶과 문학,송경숙,AVAILABLE,KR,C13-4,문학
c13-4_37165_03150_L_kr_1,묄렌도르프 (P.G. von Möllendorff),Walter Leifer,AVAILABLE,KR,C13-4,문학
c13-4_08924_04999_L_kr_1,"로버트 무질 생애, 작품, 문학론",김래현,AVAILABLE,KR,C13-4,문학
c13-4_94684_17071_G_kr_1,로베르트 무질,최성욱,AVAILABLE,KR,C13-4,역사
c13-5_13029_32586_L_kr_1,독일의 현대 작가 토마스 베른하르트 연구 - 베른하르트의 산문 작품에 나타난 예술가의 죽음에 대한 끝없는 도전,홍성옥,AVAILABLE,KR,c13-5,문학
c13-5_51396_00129_L_kr_1,作家論叢書(작가론총서) 2 토마스 만,宋車準(송차준),AVAILABLE,KR,c13-5,문학
c13-5_53290_14466_L_kr_1,토마스 만 硏究(연구),崔淳鳳(최순봉),AVAILABLE,KR,c13-5,문학
c13-5_43984_82034_SP_kr_1,아이헨도르프 硏究(연구),鄭鎭郁(정진욱),AVAILABLE,KR,c13-5,어학
c13-5_16991_59301_L_kr_1,프란츠 카프카 硏究(연구) - 作品(작품)의 構造(구조)와 意味(의미)를 中心(중심)으로,金容翊(김용익),AVAILABLE,KR,c13-5,문학
c13-5_98050_67137_L_kr_1,作家論叢書(작가론총서) 9 카프카,金光圭(김광규),AVAILABLE,KR,c13-5,문학
c13-5_80459_40842_L_kr_1,칸트·판단력 비판 / Kant·Kritik der Urteilskraft. Belin und Libau 1790.,공병혜,AVAILABLE,KR,c13-5,문학
c13-5_35907_80869_L_kr_1,테오도르 폰타네 硏究(연구),金永珠(김영주),AVAILABLE,KR,c13-5,문학
c13-5_15340_71763_SZ_kr_1,일방통행로 사유이미지 / Einbahnstraße Denkbilder,발터 벤야민 Walter Benjamin,AVAILABLE,KR,c13-5,사회과학
c13-5_13805_54898_G_kr_1,발터 벤야민 - 그의 생애와 시대,베르너 풀트,AVAILABLE,KR,c13-5,역사
c13-5_36657_60358_L_kr_1,꿈과 깨어나기,고지현,AVAILABLE,KR,c13-5,문학
c13-5_11920_71516_L_kr_1,하인리히 뵐 삶과 문학,사순옥,AVAILABLE,KR,c13-5,문학
c13-5_56886_79433_SP_kr_1,하인리히 뵐의 문학 세계,정인모,AVAILABLE,KR,c13-5,어학
c13-5_44632_63633_L_kr_1,하우프트만의 초기작품 연구,정영교,AVAILABLE,KR,c13-5,문학
c13-5_28965_16135_L_kr_1,브레히트 硏究(연구) - 브레히트의 연극 이론과 작품분석,李源洋(이원양),AVAILABLE,KR,c13-5,문학
c13-5_00475_99767_L_kr_1,하이네 硏究 (연구),吳漢鎭(오한진),AVAILABLE,KR,c13-5,문학
c13-5_77187_69129_L_kr_1,하이네의 사랑과 문학 - 하이네가 사랑한 여인,레온하르트 R.W.Leonhardt,AVAILABLE,KR,c13-5,문학
c13-5_44274_30861_L_kr_1,作家論叢書(작가론총서) 3 헤르만 헤세,李仁雄(이인웅),AVAILABLE,KR,c13-5,문학
c13-5_60850_83486_L_kr_1,호르바트의 새로운 민중극 연구,문광일,AVAILABLE,KR,c13-5,문학
c13-5_47031_90043_L_kr_1,횔덜린 硏究 (연구),黃允錫(황윤석),AVAILABLE,KR,c13-5,문학
c13-5_80425_82542_G_kr_1,히틀러 최후의 14일,요아힘 페스트,AVAILABLE,KR,c13-5,역사
c13-5_52138_08325_G_kr_1,히틀러 평전 I,요아힘 C. 페스트,AVAILABLE,KR,c13-5,역사
c13-5_29252_08325_G_kr_1,히틀러 평전 II,요아힘 C. 페스트,AVAILABLE,KR,c13-5,역사
c13-5_69673_39860_L_kr_1,볼프강 보르헤르트의 삶과 문학,조창섭,AVAILABLE,KR,c13-5,문학
c13-5_16184_99492_L_kr_1,백마의 기수 / Der Schimmelreiter,테오도어 슈토름 Theodor Storm,AVAILABLE,KR,c13-5,문학
c13-5_60142_99670_SP_kr_1,번역이론 입문 / Übersetzungstheorien -번역학 꿰뚫기,라데군디스 슈톨체,AVAILABLE,KR,c13-5,어학
c13-5_88118_55221_L_kr_1,미메시스 - The representation of reality in western literature,에리히 아우어바흐,AVAILABLE,KR,c13-5,문학
c13-6_05107_52098_L_kr_1,궁핍한 시대에 시인은 무엇을 위하여 사는가 - 주제에 따라서 읽는 횔덜린 시선,프리드리히 횔덜린,AVAILABLE,KR,c13-6,문학
c13-6_07241_04500_L_kr_1,지상에 척도는 있는가 - 횔덜린의 후기문학,장영태,AVAILABLE,KR,c13-6,문학
c13-6_45021_21183_SP_kr_1,문화사로 본 현대 독일 사상 한강에서 라인강까지 [한독관계사],최종고,AVAILABLE,KR,c13-6,어학
c13-6_48027_93867_L_kr_1,이성과 감성의 평행선,안성찬,AVAILABLE,KR,c13-6,문학
c13-6_90558_50330_L_kr_1,고대 그리스 로마 시대부터 20세기까지 서양의 웃음이론 웃음의 미학,류종영,AVAILABLE,KR,c13-6,문학
c13-6_70372_69996_SZ_kr_1,인지적 기초와 실제적 응용 커뮤니케이션,한스스트로너,AVAILABLE,KR,c13-6,사회과학
c13-6_89725_87582_L_kr_1,만남과 소통의 미학,정초왕,AVAILABLE,KR,c13-6,문학
c13-6_95547_50330_L_kr_1,위트로 읽는 위트 문예학으로서 위트 분석,류종영,AVAILABLE,KR,c13-6,문학
c13-6_09829_71105_SP_kr_1,변학수 문학평론집 잘못보기,변학수,AVAILABLE,KR,c13-6,어학
c13-6_15438_93818_SP_kr_1,키케로의 수사학 교본 화술의 법칙,키케로,AVAILABLE,KR,c13-6,어학
c13-6_09810_93818_SP_kr_1,키케로의 수사학 교본 화술과 논증,키케로,AVAILABLE,KR,c13-6,어학
c13-6_79812_57619_L_kr_1,자유와 웃의 공연예술 카바레,정민영,AVAILABLE,KR,c13-6,문학
c13-6_08614_83956_SP_kr_1,世界文化(세계문화)의 交流(교류)와 受容(수용),전북대학교 인문학연구소,AVAILABLE,KR,c13-6,어학
c13-6_44603_67158_SP_kr_1,문자언어학,크리스타 뒤르샤이트,AVAILABLE,KR,c13-6,어학
c13-6_68975_34020_L_kr_1,아동 · 청소년 문학의 서,한스 하이노 에버스,AVAILABLE,KR,c13-6,문학
c13-6_22093_58454_G_de_1,LITERATUR UND KRITIK,"Schalom Ben-Chorin, M.Y. Ben - Gavriêl, Netti Boleslav, Werner Bukofzer, Werner Kraft, David Neumann, Alice Schwarz, Shin Shalom, Margalit Singer und Manfred Sturmann",AVAILABLE,DE,c13-6,역사
c13-6_08594_74019_L_kr_1,정신의 삶 사유와 의지,한나 아펜트,AVAILABLE,KR,c13-6,문학
c13-5_29466_02880_SP_kr_1,독어학개론 Germanistische Sprachwissenschaft,페터 에른스트,AVAILABLE,KR,c13-5,어학
c13-5_80738_90159_L_kr_1,모모,미햐엘 엔데,AVAILABLE,KR,c13-5,문학
c13-5_06197_19960_L_kr_1,내쫓긴 아이들 Die Ausgesperrten,엘프리데 옐리네크,AVAILABLE,KR,c13-5,문학
c13-5_91478_19960_L_kr_1,탐욕 Gier,엘프리데 옐리네크,AVAILABLE,KR,c13-5,문학
c13-5_89708_19960_L_kr_1,욕망 Lust,엘프리데 옐리네크,AVAILABLE,KR,c13-5,문학
c13-5_57895_19960_L_kr_1,연인들,엘프리데 옐리네크,AVAILABLE,KR,c13-5,문학
c13-5_72820_37913_G_kr_1,나와 마주하는 시간,라이너 쿤체,AVAILABLE,KR,c13-5,역사
c13-5_87013_71232_L_kr_1,변화 Die Wandlung,에른스트 톨러 Ernst Toller,AVAILABLE,KR,c13-5,문학
c13-5_84471_79611_SZ_kr_1,정신현상학의 이념 Die Idee der Phänomenologie des Geistes,강순전,AVAILABLE,KR,c13-5,사회과학
c13-2_44613_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Schriften 1,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_55894_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Schriften 2,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_55894_10639_L_de_2,Große kommentierte Berliner und Frankfurter Ausgabe Schriften 2,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_36563_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Schriften 3,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_77499_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Schriften 4,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c13-2_43678_10639_L_de_1,Große kommentierte Berliner und Frankfurter Ausgabe Schriften 5,Bertolt Brecht,AVAILABLE,DE,C13-2,문학
c12-1_39569_02121_L_kr_1,브레히트와 현대연극 - 제11집 / 2003,한국브레히트학회,AVAILABLE,KR,C12-1,문학
c12-1_62922_89712_L_de_1,Bertolt Brecht und das moderne Theater - Band 5/ 1998,"Jan Knopf, Klaus-Detlef Müller, Seong-Kyun Oh, Dong-Zun Song, Won-Yang Rhie, Eun-Soo Jang, Hyung-Ki Kim, Seung-Jin Lee",AVAILABLE,DE,C12-1,문학
c12-1_99612_57241_L_de_1,Bertolt Brecht und das moderne Theater - Band 1/ 1995,Koreanische Brecht-Gesellschaft,AVAILABLE,DE,C12-1,문학
c12-1_62922_89712_L_de_2,Bertolt Brecht und das moderne Theater - Band 5/ 1998,"Jan Knopf, Klaus-Detlef Müller, Seong-Kyun Oh, Dong-Zun Song, Won-Yang Rhie, Eun-Soo Jang, Hyung-Ki Kim, Seung-Jin Lee",AVAILABLE,DE,C12-1,문학
c12-1_71753_45994_SP_kr_1,텍스트언어학 9,한국텍스트언어학회,AVAILABLE,KR,C12-1,어학
c12-1_91635_04550_SP_kr_1,텍스트언어학 4,텍스트언어학회 편,AVAILABLE,KR,C12-1,어학
c12-1_55100_38530_SP_de_1,Deutsch für Studenten - Text- und Übungsbuch,Heinrich Stalb,AVAILABLE,DE,C12-1,어학
c12-1_29056_55434_SP_de_1,einführung in die rhetorische textanalyse,Heinrich F. Plett,AVAILABLE,DE,C12-1,어학
c12-1_75732_51034_SP_de_1,Montague-Grammatik - Eine Einführung mit Anwendungen auf das Deutsche,Max Niemeyer Verlag,AVAILABLE,DE,C12-1,어학
c12-2_85854_97563_L_de_1,Goethe Werke - Vermischt Schriften Sechster Band,요한 볼프강 폰 괴테,AVAILABLE,DE,C12-2,문학
c12-2_53707_97563_L_de_1,Goethe Werke - Faust I und Ⅱ Wahlverwandtschaften Dritter Band,요한 볼프강 폰 괴테,AVAILABLE,DE,C12-2,문학
c12-2_95972_97563_L_de_1,Goethe Werke - Dichtung und Wahrheit Fünfter Band,요한 볼프강 폰 괴테,AVAILABLE,DE,C12-2,문학
c12-2_54565_97563_L_de_1,Goethe Werke - Dramen · Novellen Zweiter Band,요한 볼프강 폰 괴테,AVAILABLE,DE,C12-2,문학
c12-2_78946_97563_L_de_1,Goethe Werke - Gedichte · Versepen Erster Band,요한 볼프강 폰 괴테,AVAILABLE,DE,C12-2,문학
c12-2_16283_53647_L_de_1,Ausgewählte Werke - Band 5,"Marx, Engels",AVAILABLE,DE,C12-2,문학
c12-2_93645_53647_L_de_1,Ausgewählte Werke - Band 2,"Marx, Engels",AVAILABLE,DE,C12-2,문학
c15-3_23753_39405_L_de_1,Dürrenmatt Gespräch mit Heinz Ludwig Arnold - Friedrich Dürrenmatt erzählt über seine Jugend von seiner Malerei kritisiert die Situation des Theaters,Friedrich Dürrenmatt,AVAILABLE,DE,C15-3,문학
c15-3_77247_39405_L_de_1,Dürrenmatt Gesammelte Hörspiele,Friedrich Dürrenmatt,AVAILABLE,DE,C15-3,문학
c15-3_27884_39405_L_de_1,Friedrich Dürrenmatt Komödien I,Friedrich Dürrenmatt,AVAILABLE,DE,C15-3,문학
c15-3_16057_39405_L_de_1,Dürrenmatt Komödien II und Frühe Stücke,Friedrich Dürrenmatt,AVAILABLE,DE,C15-3,문학
c15-3_94035_39405_L_de_1,Friedrich Dürrenmatt Komödien III,Friedrich Dürrenmatt,AVAILABLE,DE,C15-3,문학
c15-4_95761_79489_L_de_1,DIE LEIDEN DES JUNGEN WERTHER NOVELLE,J. W. Goethe,AVAILABLE,DE,C15-4,문학
c15-4_95979_97563_L_kr_1,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-4,문학
c15-4_95979_97563_L_kr_2,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-4,문학
c15-4_72617_43379_L_de_1,Max Frisch Tagebuch 1966-1971,Max Frisch,AVAILABLE,DE,C15-4,문학
c15-4_30437_34760_L_de_1,Über Max Frisch Ⅱ,Walter Schmitz,AVAILABLE,DE,C15-4,문학
c15-4_64418_43338_L_de_1,Der Arzl Gion,Hans Carossa,AVAILABLE,DE,C15-4,문학
c15-4_92965_43826_L_de_1,IPHIGENIE AUF TAURIS TORQUATO TASSO,Johann Wolfgan Goethe,AVAILABLE,DE,C15-4,문학
c15-4_92965_43826_L_de_2,IPHIGENIE AUF TAURIS TORQUATO TASSO,Johann Wolfgan Goethe,AVAILABLE,DE,C15-4,문학
c15-4_66855_08465_L_de_1,Hermann Lenz Verlassene Zimmer,Hermann Lenz,AVAILABLE,DE,C15-4,문학
c15-4_21600_26050_L_de_1,Die dramatische Einheit von Goethes >Faust<,Wolfgang Streicher,AVAILABLE,DE,C15-4,문학
c15-4_95371_52575_L_de_1,Die deutsche Exilliteratur 1933-1945,Manfred Durzak,AVAILABLE,DE,C15-4,문학
c15-4_73532_14511_L_de_1,Deusche Literatur in der Bundesrepublik seit 1965 - Untersuchungen und Berichte,"Paul Michael Lützeler, Egon Schwarz",AVAILABLE,DE,C15-4,문학
c15-4_89549_25018_L_de_1,Die deutsche Literatur im Dritten Reich - Themen · Traditionen · Wirkungen,"Horst Denkler, Karl Prüm",AVAILABLE,DE,C15-4,문학
c15-4_94018_64938_L_de_1,Gegenwartsliteratur und Drittes Reich - Deutsche Autoren in der Auseinandersetzung mit der Vergangenheit,Hans Wagener,AVAILABLE,DE,C15-4,문학
c15-4_37388_52575_L_de_1,Dürrenmatt Frisch Weiss - Deutsches Drame der Gegenwart zwischen Kritik und Utopie,Manfred Durzak,AVAILABLE,DE,C15-4,문학
c15-4_45184_50338_L_de_1,Die deutsche Literatur in der Weimarer Republik,Wolfgang Rothe,AVAILABLE,DE,C15-4,문학
c15-4_75032_52575_L_de_1,Deutsche gegenwartsliteratur - Ausgangspositionen und aktuelle Entwicklungen,Manfred Durzak,AVAILABLE,DE,C15-4,문학
c15-4_44690_64938_L_de_1,Zeitkritische Romane des 20. Jahrhunderts - Die Gesellschaft in der Kritik der deutschen Literatur,Hans Wagener,AVAILABLE,DE,C15-4,문학
c15-4_92475_41614_L_de_1,Kinder- und Jugend- literatur - Zur Typologie Funktion einer literarischen Gattung,Gerhard Haas,AVAILABLE,DE,C15-4,문학
c15-4_20574_52575_L_de_1,Die deutsche Literatur der Gegenwart - Aspekte und Tendenzen,Manfred Durzak,AVAILABLE,DE,C15-4,문학
c15-4_41184_30695_L_de_1,GESCHICHTE DER DEUTSCHEN LITERATUR - Die deutsche Literatur Zwischen Französischer Revolution und Restauration,Gerhard Schulz,AVAILABLE,DE,C15-4,문학
c15-4_75512_84685_L_de_1,GESCHICHTE DER DEUTSCHEN LITERATUR - Vom späten Mittelalter bis zum Barock,Hans Ruprich,AVAILABLE,DE,C15-4,문학
c15-4_05089_74611_L_de_1,DER DEUTSCHE ROMAN - Vom Barock bis zur späten Romantik,Benno von Wiese,AVAILABLE,DE,C15-4,문학
c15-4_79850_74611_L_de_1,DER DEUTSCHE ROMAN - Vom Realismus bis zur Gegenwart,Benno von Wiese,AVAILABLE,DE,C15-4,문학
c15-1_65583_97563_L_kr_1,파우스트1,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,문학
c15-1_73826_97563_L_kr_1,헤르만과 도로테아 Hermann und Dorothea,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,문학
c15-1_95979_97563_L_kr_3,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,문학
c15-1_61009_97563_L_kr_1,파우스트 1,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,문학
c15-1_85401_97563_L_kr_2,파우스트 2,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,문학
c15-1_02817_97563_L_kr_1,파우스트 Faust,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,문학
c15-1_58462_97563_G_kr_1,파우스트 그는 누구인가?,요한 볼프강 폰 괴테,AVAILABLE,KR,C15-1,역사
c15-1_04984_65312_L_kr_1,현대 독일문학 비평,李仁雄(이인웅),AVAILABLE,KR,C15-1,문학
c15-1_95541_64700_L_kr_1,헤르만 헤세의 인도여행,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_33758_64700_L_kr_1,헤르만헤세 작품선1 수레바퀴 아래서 데미안,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_31195_64700_L_kr_1,헤르만헤세 작품선2 싯다르타 인도의 이력서 동방순례,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_34236_70381_SP_kr_1,통역학 개론 Interpretation,정혜연,AVAILABLE,KR,C15-1,어학
c15-1_31549_23797_L_kr_4,헤르만 헤세와 동양의 지혜 '진정한 나'를 찾으려는 사람들을 위하여 HERMANN HESSE UND DIE ÖSTLICHE WEISHEIT,李仁雄 (이인웅),AVAILABLE,KR,C15-1,문학
c15-1_80634_64700_L_kr_3,동방순례 Die Morgenlandfahrt,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_04625_64700_L_kr_1,동방순례,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_04625_64700_L_kr_2,동방순례,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_82217_64700_L_kr_1,꿈이 내 문을 두드릴 때,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_82217_64700_L_kr_2,꿈이 내 문을 두드릴 때,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c15-1_87930_64700_L_kr_2,크눌프 · 데미안,헤르만 헤세,AVAILABLE,KR,C15-1,문학
c16-1_94257_15537_L_de_1,Schriften zur Philosophie und Kunst,Schiller,AVAILABLE,DE,C16-1,문학
c16-1_73712_28265_L_de_1,Also sprach Zarathustra,Nietzsche,AVAILABLE,DE,C16-1,문학
